Mode 1 Ntrig 50
32 109   0   0   0   0   1   2   1   3   5   3   8   6  16  20  24  33  32  35  45  47  47  48  48  49  49  50  50  50  50  50  50  50
32 102   0   0   0   0   0   0   0   0   4   8  11  12  17  24  30  34  36  44  36  45  46  47  49  50  50  50  50  50  50  50  50  50
32 103   0   0   0   0   0   1   2   2   6   9  10  15  14  18  33  24  38  32  44  43  45  48  50  50  50  50  49  50  50  50  50  50
32 110   0   0   0   1   0   1   1   1   3   3   5   9  22  20  26  31  40  46  42  47  48  48  50  50  49  50  50  50  50  50  50  50
32  98   0   0   0   0   0   0   0   0   0   4   3   6  12  24  35  34  40  43  46  46  49  48  49  49  50  50  50  50  50  50  50  50
32  96   0   0   0   0   0   0   0   0   0   6   1   4   7  17  19  36  43  41  44  50  50  50  49  50  50  50  50  50  50  50  50  50
32  94   0   0   0   0   0   0   0   1   1   4   5   6  10  16  26  23  35  46  47  50  50  50  50  50  50  50  50  50  50  50  50  50
32  98   0   0   0   0   0   0   0   0   0   1   2   3   5  17  30  33  40  39  48  49  49  48  50  50  50  50  50  50  50  50  50  50
32  95   0   0   0   0   0   0   0   1   3   1   4   3   5  14  26  31  34  44  47  48  50  50  50  49  50  50  50  50  50  50  50  50
32  97   0   0   0   0   0   0   0   0   0   0   1   3   7  12  24  34  41  43  41  48  50  49  48  49  49  50  50  50  50  50  50  50
32  90   0   0   0   0   0   0   0   1   3   4   5  13  12  15  17  28  37  35  47  42  50  49  50  50  50  50  50  50  50  50  50  50
32  93   0   0   0   0   1   1   1   2   3   3   4   6  15  19  25  22  33  42  49  49  50  50  50  50  50  50  50  50  50  50  50  50
32  96   0   0   0   0   1   0   1   1   2   1   2   7   6  10  21  34  42  43  43  47  49  48  49  49  50  50  50  50  50  50  50  50
32  93   0   0   0   0   0   0   3   0   3   4   8  13   7  19  23  31  38  38  48  50  50  50  50  50  50  50  50  50  50  50  50  50
32 100   0   0   0   0   0   0   0   1   1   0   1  17  16  24  30  37  43  45  43  49  46  50  50  50  49  50  50  50  50  50  50  50
32  93   0   0   0   1   1   1   1   2   4   7   2  10  17  21  22  27  40  44  48  49  50  50  50  50  50  50  50  50  50  50  50  50
32  98   0   0   0   0   0   2   0   0   1   5   4   6  11  29  27  37  42  38  49  48  48  49  49  48  50  50  50  50  50  50  50  50
32  93   0   0   0   0   0   0   1   2   3   1   5   8   7  17  21  29  37  44  48  50  50  50  50  50  50  50  50  50  50  50  50  50
32  94   0   0   0   0   0   0   0   1   3   2   1   6  11  11  20  34  35  45  47  48  49  50  50  50  50  50  50  50  50  50  50  50
32  95   0   0   0   0   0   1   0   0   0   2   2   8   9  10  18  25  49  46  47  49  49  49  50  50  50  50  50  50  50  50  50  50
32  98   0   0   0   0   0   0   0   0   0   1   3   2   7  16  22  31  39  43  46  48  48  49  49  50  50  50  50  50  50  50  50  50
32  99   0   0   0   0   0   0   0   0   0   1   0   5  10  27  30  37  41  44  47  47  50  44  48  50  50  50  49  50  50  50  50  50
32  90   0   0   0   0   1   0   1   3   4   7  13  10  16  27  23  28  34  40  42  44  47  50  50  50  50  50  50  50  50  50  50  50
32  99   0   0   1   0   0   0   0   0   2   2   5   4  12  21  24  38  37  45  44  46  47  46  48  50  50  50  50  50  50  50  50  50
