Parameters of the vcal vs. pulse height fits
par[3]*(TMath::Erf((x[0]-par[0])/par[1])+par[2])

2.206347e+02 2.515687e+02 1.003078e+00 1.286829e+02     Pix  0  0
2.378751e+02 2.582757e+02 1.016611e+00 1.368553e+02     Pix  0  1
2.170056e+02 2.470038e+02 9.943795e-01 1.254459e+02     Pix  0  2
2.365872e+02 2.587536e+02 1.017690e+00 1.376918e+02     Pix  0  3
2.365871e+02 2.587536e+02 1.017690e+00 1.376917e+02     Pix  0  4
2.352494e+02 2.591781e+02 1.018684e+00 1.385145e+02     Pix  0  5
2.233997e+02 2.474736e+02 9.952116e-01 1.256526e+02     Pix  0  6
2.333584e+02 2.481149e+02 9.963974e-01 1.259843e+02     Pix  0  7
2.266682e+02 2.476955e+02 9.956160e-01 1.257604e+02     Pix  0  8
2.299871e+02 2.479092e+02 9.960115e-01 1.258710e+02     Pix  0  9
2.333584e+02 2.481149e+02 9.963974e-01 1.259843e+02     Pix  0 10
2.333584e+02 2.481149e+02 9.963974e-01 1.259843e+02     Pix  0 11
2.625443e+02 2.494830e+02 9.990356e-01 1.269680e+02     Pix  0 12
2.548350e+02 2.491862e+02 9.984622e-01 1.267123e+02     Pix  0 13
2.665195e+02 2.496197e+02 9.992966e-01 1.270966e+02     Pix  0 14
2.378752e+02 2.582757e+02 1.016612e+00 1.368554e+02     Pix  0 15
2.378750e+02 2.582757e+02 1.016611e+00 1.368552e+02     Pix  0 16
2.201795e+02 2.472431e+02 9.947991e-01 1.255478e+02     Pix  0 17
2.402684e+02 2.485026e+02 9.971369e-01 1.262186e+02     Pix  0 18
2.438122e+02 2.486849e+02 9.974888e-01 1.263393e+02     Pix  0 19
2.333584e+02 2.481149e+02 9.963974e-01 1.259843e+02     Pix  0 20
2.438122e+02 2.486849e+02 9.974888e-01 1.263393e+02     Pix  0 21
2.402684e+02 2.485026e+02 9.971369e-01 1.262186e+02     Pix  0 22
2.333584e+02 2.481149e+02 9.963974e-01 1.259843e+02     Pix  0 23
2.510925e+02 2.490263e+02 9.981516e-01 1.265860e+02     Pix  0 24
2.548350e+02 2.491862e+02 9.984622e-01 1.267123e+02     Pix  0 25
2.625443e+02 2.494830e+02 9.990356e-01 1.269680e+02     Pix  0 26
2.299871e+02 2.479092e+02 9.960115e-01 1.258710e+02     Pix  0 27
2.367847e+02 2.483126e+02 9.967728e-01 1.261003e+02     Pix  0 28
2.402684e+02 2.485026e+02 9.971369e-01 1.262186e+02     Pix  0 29
2.510925e+02 2.490263e+02 9.981516e-01 1.265860e+02     Pix  0 30
2.625443e+02 2.494830e+02 9.990356e-01 1.269680e+02     Pix  0 31
2.548350e+02 2.491862e+02 9.984622e-01 1.267123e+02     Pix  0 32
2.138763e+02 2.467555e+02 9.939534e-01 1.253471e+02     Pix  0 33
2.299871e+02 2.479092e+02 9.960115e-01 1.258710e+02     Pix  0 34
2.266682e+02 2.476955e+02 9.956160e-01 1.257604e+02     Pix  0 35
