#
#--------LOG from Wed 08 Apr 2015 at 18h:20m:20s ---------
#
1428510652	 16.71
1428510658	 16.63
1428510663	 16.56
1428510668	 16.51
1428510673	 16.46
1428510678	 16.39
1428510684	 16.35
1428510689	 16.29
1428510694	 16.31
1428510699	 16.32
1428510705	 16.39
1428510710	 16.46
1428510716	 16.55
1428510721	 16.65
1428510726	 16.75
1428510731	 16.83
1428510736	 16.89
1428510742	 16.96
1428510747	 16.97
1428510752	 17.00
1428510757	 17.03
1428510763	 17.02
1428510768	 17.02
1428510773	 16.97
1428510779	 16.90
1428510784	 16.83
1428510789	 16.75
1428510795	 16.68
1428510801	 16.59
1428510806	 16.55
1428510811	 16.50
1428510816	 16.43
1428510822	 16.36
1428510827	 16.32
1428510833	 16.29
1428510838	 16.30
1428510843	 16.34
1428510848	 16.42
1428510853	 16.51
1428510858	 16.59
1428510864	 16.66
1428510869	 16.76
1428510874	 16.82
1428510879	 16.88
1428510885	 16.92
1428510890	 16.94
1428510896	 16.99
1428510901	 17.02
1428510907	 17.04
1428510912	 17.04
1428510918	 17.03
1428510923	 16.97
1428510928	 16.90
1428510933	 16.84
1428510939	 16.78
1428510944	 16.69
1428510950	 16.63
1428510955	 16.56
1428510960	 16.51
1428510965	 16.43
1428510970	 16.38
1428510976	 16.32
1428510981	 16.30
1428510986	 16.30
1428510992	 16.36
1428510998	 16.42
1428511003	 16.49
1428511008	 16.59
1428511013	 16.68
1428511019	 16.77
1428511024	 16.83
1428511029	 16.89
1428511035	 16.93
1428511040	 16.96
1428511045	 16.97
1428511050	 16.98
1428511055	 17.00
1428511061	 17.02
1428511066	 17.02
1428511071	 16.99
1428511076	 16.96
1428511082	 16.91
1428511087	 16.87
1428511092	 16.81
1428511097	 16.75
1428511102	 16.67
1428511108	 16.63
1428511114	 16.56
1428511119	 16.49
1428511124	 16.44
1428511129	 16.38
1428511134	 16.32
1428511140	 16.30
1428511145	 16.32
1428511150	 16.36
1428511156	 16.42
1428511161	 16.49
1428511166	 16.58
1428511172	 16.66
1428511177	 16.76
1428511183	 16.83
1428511188	 16.90
1428511194	 16.94
1428511199	 16.98
1428511204	 17.01
1428511209	 17.03
1428511214	 17.04
1428511220	 17.03
1428511225	 16.98
1428511230	 16.93
1428511235	 16.87
1428511240	 16.81
1428511246	 16.72
1428511251	 16.68
1428511256	 16.62
1428511262	 16.55
1428511267	 16.47
1428511273	 16.42
1428511278	 16.36
1428511283	 16.32
1428511289	 16.31
1428511294	 16.32
1428511299	 16.37
1428511305	 16.45
1428511311	 16.57
1428511316	 16.64
1428511321	 16.70
1428511326	 16.77
1428511332	 16.81
1428511337	 16.88
1428511342	 16.91
1428511348	 16.94
1428511353	 16.96
1428511358	 16.98
1428511364	 17.01
1428511369	 17.02
1428511374	 17.01
1428511380	 16.99
1428511385	 16.96
1428511391	 16.91
1428511396	 16.85
1428511401	 16.78
1428511406	 16.72
1428511412	 16.66
1428511417	 16.60
1428511422	 16.53
1428511427	 16.46
1428511433	 16.40
1428511438	 16.33
1428511444	 16.30
1428511449	 16.31
1428511454	 16.33
1428511459	 16.37
1428511465	 16.47
1428511470	 16.54
1428511476	 16.66
1428511481	 16.74
1428511487	 16.84
1428511492	 16.90
1428511497	 16.95
1428511502	 17.01
1428511508	 17.04
1428511513	 17.03
1428511518	 17.01
1428511524	 16.97
1428511529	 16.92
1428511534	 16.85
1428511539	 16.80
1428511545	 16.72
1428511550	 16.67
1428511555	 16.60
1428511561	 16.53
1428511566	 16.48
1428511571	 16.43
1428511576	 16.39
1428511581	 16.34
1428511587	 16.33
1428511593	 16.34
1428511598	 16.37
1428511603	 16.44
1428511609	 16.53
1428511614	 16.63
1428511619	 16.71
1428511625	 16.80
1428511630	 16.86
1428511635	 16.92
1428511640	 16.96
1428511646	 16.98
1428511651	 17.01
1428511656	 17.03
1428511661	 17.02
1428511667	 17.01
1428511672	 16.98
1428511678	 16.93
1428511683	 16.87
1428511688	 16.80
1428511694	 16.75
1428511699	 16.67
1428511704	 16.60
1428511710	 16.53
1428511715	 16.48
1428511720	 16.41
1428511726	 16.37
1428511731	 16.32
1428511736	 16.31
1428511741	 16.33
1428511746	 16.38
1428511752	 16.46
1428511758	 16.52
1428511763	 16.59
1428511768	 16.68
1428511774	 16.76
1428511779	 16.84
1428511785	 16.88
1428511790	 16.92
1428511795	 16.97
1428511801	 17.01
1428511806	 17.04
1428511811	 17.02
1428511816	 17.02
1428511822	 16.98
1428511827	 16.93
1428511832	 16.88
1428511838	 16.81
1428511843	 16.75
1428511848	 16.68
1428511854	 16.60
1428511859	 16.53
1428511865	 16.47
1428511870	 16.42
1428511875	 16.37
1428511880	 16.34
1428511886	 16.31
1428511892	 16.33
1428511897	 16.38
1428511902	 16.44
1428511907	 16.53
1428511913	 16.61
1428511918	 16.74
1428511923	 16.83
1428511929	 16.90
1428511934	 16.92
1428511939	 16.97
1428511944	 17.00
1428511950	 17.01
1428511956	 17.00
1428511961	 17.01
1428511967	 16.96
1428511972	 16.91
1428511977	 16.85
1428511983	 16.78
1428511988	 16.73
1428511993	 16.67
1428511998	 16.60
1428512003	 16.54
1428512008	 16.48
1428512014	 16.43
1428512019	 16.38
1428512024	 16.33
1428512030	 16.31
1428512035	 16.31
1428512041	 16.34
1428512047	 16.42
1428512053	 16.51
1428512058	 16.63
1428512064	 16.71
1428512069	 16.79
1428512074	 16.86
1428512079	 16.91
1428512085	 16.95
1428512090	 16.99
1428512095	 16.99
1428512100	 17.02
1428512106	 17.02
1428512111	 17.01
1428512116	 16.98
1428512122	 16.95
1428512127	 16.88
1428512133	 16.82
1428512138	 16.75
1428512144	 16.70
1428512149	 16.63
1428512154	 16.56
1428512160	 16.49
1428512165	 16.43
1428512171	 16.38
1428512177	 16.34
1428512182	 16.33
1428512187	 16.33
1428512193	 16.35
1428512198	 16.42
1428512204	 16.47
1428512209	 16.55
1428512214	 16.63
1428512219	 16.72
1428512225	 16.81
1428512230	 16.87
1428512236	 16.94
1428512241	 16.98
1428512246	 17.01
1428512252	 17.04
1428512257	 17.04
1428512262	 17.03
1428512267	 16.99
1428512272	 16.95
1428512278	 16.87
1428512283	 16.79
1428512289	 16.74
1428512294	 16.67
1428512299	 16.60
1428512305	 16.56
1428512310	 16.48
1428512316	 16.42
1428512322	 16.35
1428512327	 16.31
1428512332	 16.28
1428512338	 16.27
1428512343	 16.30
1428512348	 16.35
1428512353	 16.44
1428512359	 16.52
1428512364	 16.66
1428512369	 16.77
1428512375	 16.87
1428512380	 16.94
1428512386	 16.98
1428512391	 17.02
1428512396	 17.02
1428512402	 17.03
1428512407	 17.00
1428512412	 16.96
1428512417	 16.90
1428512423	 16.82
1428512428	 16.78
1428512433	 16.71
1428512438	 16.65
1428512444	 16.58
1428512449	 16.52
1428512454	 16.47
1428512460	 16.42
1428512465	 16.35
1428512470	 16.32
1428512476	 16.30
1428512481	 16.33
1428512486	 16.37
1428512492	 16.47
1428512497	 16.54
1428512502	 16.64
1428512508	 16.72
1428512513	 16.79
1428512518	 16.84
1428512523	 16.89
1428512529	 16.92
1428512534	 16.95
1428512539	 16.96
1428512544	 17.00
1428512549	 17.00
1428512555	 17.01
1428512560	 17.03
1428512565	 17.00
1428512571	 16.97
1428512576	 16.92
1428512581	 16.87
1428512586	 16.81
1428512591	 16.75
1428512596	 16.68
1428512602	 16.63
1428512607	 16.57
1428512613	 16.49
1428512618	 16.44
1428512624	 16.39
1428512629	 16.31
1428512634	 16.31
1428512639	 16.30
1428512644	 16.33
1428512650	 16.40
1428512655	 16.48
1428512660	 16.57
1428512666	 16.67
1428512671	 16.78
1428512677	 16.85
1428512682	 16.89
1428512688	 16.95
1428512693	 16.99
1428512698	 17.01
1428512703	 17.01
1428512708	 17.02
1428512714	 16.99
1428512719	 16.94
1428512724	 16.88
1428512729	 16.83
1428512735	 16.77
1428512740	 16.71
1428512745	 16.66
1428512750	 16.59
1428512756	 16.53
1428512761	 16.47
1428512766	 16.42
1428512772	 16.35
1428512777	 16.32
1428512782	 16.31
1428512787	 16.31
1428512792	 16.34
1428512798	 16.43
1428512803	 16.49
1428512808	 16.62
1428512813	 16.69
1428512819	 16.77
1428512824	 16.84
1428512830	 16.88
1428512835	 16.92
1428512840	 16.97
1428512845	 17.00
1428512851	 17.03
1428512856	 17.03
1428512862	 17.03
1428512867	 16.98
1428512873	 16.93
1428512878	 16.88
1428512883	 16.81
1428512888	 16.74
1428512894	 16.66
1428512899	 16.61
1428512904	 16.55
1428512909	 16.50
1428512915	 16.43
1428512920	 16.38
1428512925	 16.35
1428512930	 16.31
1428512936	 16.28
1428512941	 16.33
1428512946	 16.37
1428512952	 16.47
1428512957	 16.53
1428512962	 16.63
1428512968	 16.74
1428512973	 16.82
1428512978	 16.88
1428512983	 16.94
1428512989	 16.98
1428512994	 17.00
1428513000	 17.03
1428513005	 17.02
1428513010	 17.03
1428513015	 17.00
1428513021	 16.95
1428513027	 16.89
1428513032	 16.82
1428513037	 16.77
1428513043	 16.71
1428513048	 16.62
1428513054	 16.56
1428513059	 16.49
1428513064	 16.44
1428513070	 16.38
1428513075	 16.33
1428513080	 16.31
1428513085	 16.32
1428513090	 16.35
1428513096	 16.39
1428513101	 16.49
1428513107	 16.59
1428513112	 16.66
1428513118	 16.75
1428513123	 16.81
1428513128	 16.87
1428513133	 16.92
1428513138	 16.96
1428513144	 16.98
1428513149	 17.01
1428513155	 17.02
1428513160	 17.02
1428513165	 17.00
1428513170	 16.95
1428513176	 16.90
1428513181	 16.86
1428513186	 16.77
1428513191	 16.71
1428513196	 16.64
1428513202	 16.61
1428513207	 16.53
1428513212	 16.48
1428513217	 16.41
1428513223	 16.36
1428513228	 16.32
1428513233	 16.28
1428513238	 16.30
