Mode 1 Ntrig 50
32 110   0   0   0   0   0   0   0   1   2   4   6   9  15  18  24  34  38  46  46  48  50  49  50  50  50  50  50  50  50  50  50  50
32 113   0   0   0   0   0   0   1   1   2   2   4   7  13  14  29  37  44  43  46  48  47  49  50  50  50  50  50  50  50  50  50  50
32 114   0   0   0   0   1   0   0   0   0   4   4   4  13  20  22  28  35  43  43  49  49  50  50  49  50  50  50  50  50  50  50  50
32 113   0   0   0   0   0   0   0   2   2   3   1   7  13  15  26  35  38  43  45  45  48  49  48  48  49  50  50  50  50  50  50  50
32  99   0   0   0   0   0   0   0   0   0   1   3   3   9  18  23  31  42  41  46  48  48  49  47  50  49  50  50  50  50  50  50  50
32 111   0   0   0   0   0   1   0   1   0   1   2   8  10  17  26  24  43  45  45  47  48  50  49  50  50  50  50  50  50  50  50  50
32 104   0   0   0   0   0   0   0   2   1   4   7   9  15  25  26  36  29  35  45  43  45  46  50  48  50  50  50  50  50  50  50  50
32 109   0   0   0   0   0   2   0   2   4   5   7   7  18  26  21  29  37  41  45  49  50  50  50  50  50  50  50  50  50  50  50  50
32 106   0   0   0   0   0   2   0   1   3   0  14  15  23  14  22  22  37  35  44  43  50  50  50  50  50  50  50  50  50  50  50  50
32 107   0   0   0   0   0   0   3   3   2   9  13  16  13  17  27  21  27  42  39  47  47  47  50  50  49  50  50  50  50  50  50  50
32 112   0   0   0   0   0   0   0   2   1   2   0   6   7  14  22  38  36  37  46  48  50  49  49  49  50  50  50  50  50  50  50  50
32 111   0   0   0   0   0   0   2   2   3   3  10   9  13  17  15  30  43  43  45  47  50  50  50  50  50  50  50  50  50  50  50  50
32 112   0   0   0   0   0   1   1   2   1   3   5   7   8  16  21  29  33  36  46  47  50  49  50  50  50  50  50  50  50  50  50  50
32 107   0   0   0   0   0   0   1   0   3   6   8  10  18  17  22  28  31  30  41  44  47  49  50  49  50  50  50  50  50  50  50  50
32 103   0   0   0   0   0   0   0   0   0   2  11   6  14  28  29  25  36  37  37  45  48  50  49  50  50  50  50  50  50  50  50  50
32 108   0   0   0   0   0   0   0   3   5   7  10   9  19  17  28  26  38  42  42  48  49  50  50  50  50  50  50  50  50  50  50  50
32 107   0   0   0   0   0   1   2   6   5   7   6  10  17  26  20  23  38  39  44  46  49  50  49  50  49  50  50  50  50  50  50  50
32 108   0   0   0   0   0   0   1   1   3   7   6   9   9  17  22  29  34  38  43  48  50  50  50  50  50  50  50  50  50  50  50  50
32 115   0   0   0   0   0   0   0   0   1   2   2   7  14  20  19  31  36  42  50  43  49  46  48  50  50  50  50  50  50  50  50  50
32 108   0   0   0   1   0   0   0   3   6   5   9   8   9  24  21  32  38  42  42  45  49  49  49  49  50  50  50  50  50  50  50  50
32 109   0   0   0   0   0   1   0   3   0   6   5  12   9  10  23  24  35  39  48  49  50  50  50  50  50  50  50  50  50  50  50  50
32  98   0   0   0   0   0   0   0   0   0   1   3   3   4  30  30  39  44  43  47  49  48  49  49  50  50  50  50  50  50  50  50  50
32 103   0   0   0   0   0   0   0   0   7   3   2   8  21  22  27  36  31  36  44  44  47  50  50  50  50  50  49  50  50  50  50  50
32 106   0   0   0   0   0   0   1   2   6   8   8  14  14  23  25  23  37  40  45  48  49  50  50  50  50  50  50  50  50  50  50  50
32 109   0   0   0   0   1   1   3   1   2   3   6   8  10  15  26  27  30  36  42  48  43  49  49  49  50  50  50  50  50  50  50  50
32 104   0   0   0   0   0   0   0   1   3   4   8  10  14  17  26  23  31  35  39  47  43  48  49  50  50  50  50  50  50  50  50  50
32  98   0   0   0   0   0   0   0   1   1   1   1   3   8  22  30  40  42  42  46  50  48  50  50  50  50  50  50  50  50  50  50  50
32 106   0   0   0   0   0   0   1   0   2   3   8   5  18  19  22  28  30  38  37  46  47  49  50  50  50  50  50  50  50  50  50  50
32 109   0   0   0   0   2   1   1   1   5   2  10  10   8  15  22  30  39  41  46  49  50  50  50  50  50  50  50  50  50  50  50  50
32 109   0   0   0   0   1   1   1   1   4   2   8   8  18  18  24  25  40  42  47  49  50  50  50  50  50  50  50  50  50  50  50  50
32 107   0   0   0   0   0   0   1   1   1   8  10  10  14  16  27  38  32  36  49  45  49  50  50  50  50  50  50  50  50  50  50  50
32 100   0   0   0   0   0   0   0   0   3   1   5  11  20  26  26  24  40  38  46  43  44  49  49  50  49  49  50  50  50  50  50  50
32 109   0   0   0   0   0   0   2   1   5   7   3   8  16  19  25  34  40  46  48  49  49  50  50  50  50  50  50  50  50  50  50  50
32  98   0   0   0   0   0   0   0   0   0   0   0   2   7  17  26  30  40  39  44  47  49  48  50  49  50  50  50  50  50  50  50  50
32 102   0   0   0   0   0   0   0   1   1   3   8  10  14  19  33  38  34  40  43  43  48  48  50  49  50  50  50  50  50  50  50  50
32  99   0   0   0   0   0   0   0   0   0   0   1   3  17  17  24  30  36  40  48  47  49  47  48  50  50  50  50  50  50  50  50  50
32 109   0   0   0   0   0   0   0   1   1   2   5   7  10  16  17  28  36  40  46  47  49  49  50  50  50  50  50  50  50  50  50  50
32 107   0   0   0   0   1   3   3   0   4  11  10  12  15  11  20  28  33  39  41  44  46  50  49  49  50  50  50  50  50  50  50  50
32 107   0   0   0   0   0   0   2   1   3   5   7   9  20  20  22  19  32  31  44  47  50  49  50  50  50  50  50  50  50  50  50  50
32  96   0   0   0   0   0   0   0   1   0   1   4   4   3  14  14  39  43  45  48  50  50  50  50  50  50  50  50  50  50  50  50  50
32  99   0   0   0   0   0   0   0   1   2   0   3   3  15  25  32  37  35  38  44  46  49  48  50  50  50  50  50  50  50  50  50  50
32 104   0   0   0   0   0   0   0   1   2   6  13   8  13  15  22  24  36  34  40  45  46  49  48  50  50  50  50  50  50  50  50  50
32 108   0   0   0   1   1   0   0   7   5   7   8  11  13  19  31  23  35  41  46  48  48  50  50  50  50  50  50  50  50  50  50  50
32 108   0   0   0   0   0   1   2   0   3   3   9  15   8  17  23  31  35  34  41  45  48  48  49  50  50  50  50  50  50  50  50  50
32 107   0   0   0   0   2   0   0   2   0   5   8  10  16  13  14  29  39  40  41  48  50  50  50  50  50  50  50  50  50  50  50  50
32 109   0   0   0   0   3   2   2   2   9   8  10   6  18  26  22  31  30  33  44  47  47  50  50  50  50  50  50  50  50  50  50  50
32 102   0   0   0   0   0   0   1   0   1   4  11  12  19  26  28  40  37  39  38  45  44  49  49  50  50  50  50  50  50  50  50  50
32 106   0   0   0   0   0   0   0   0   7   4   5  10   9  19  14  30  40  36  42  45  49  50  49  50  50  50  50  50  50  50  50  50
32 104   0   0   0   0   0   0   0   2   3   5  13  12  18  21  19  24  31  34  42  43  44  45  48  49  50  50  50  50  50  50  50  50
32 106   0   0   0   0   0   0   1   3   4   8   7  11  14  19  21  27  31  36  41  46  49  49  48  49  50  50  50  50  50  50  50  50
32 103   0   0   0   0   0   0   0   0   6   5  13  16  20  26  30  36  34  36  37  44  47  47  49  48  50  50  50  50  50  50  50  50
32 113   0   0   0   0   0   0   0   0   0   1   0   3   6  18  22  33  36  43  47  49  46  47  50  50  50  50  50  50  50  50  50  50
32  94   0   0   0   0   0   0   0   0   2   3   2   7   4  12  20  27  36  47  48  49  49  49  50  50  50  50  50  50  50  50  50  50
32  99   0   0   0   0   0   0   0   0   1   0   1   4  12  23  34  33  42  38  45  47  49  50  47  50  50  50  50  50  50  50  50  50
32  95   0   0   0   0   0   0   0   1   0   4   5   8   9  19  23  28  40  49  46  49  50  50  50  50  50  50  50  50  50  50  50  50
32 102   0   0   0   0   0   0   0   0   1   8   5   9  19  30  21  36  34  35  36  43  48  47  48  49  50  50  50  50  50  50  50  50
32  98   0   0   0   0   0   0   0   0   0   3   0   3  10  24  28  37  43  42  48  47  48  50  49  50  50  49  50  50  50  50  50  50
32 113   0   0   0   0   1   0   2   1   0   5   7   8  10  20  31  33  41  43  45  47  49  45  48  49  50  50  50  50  50  50  50  50
32 100   0   0   0   0   0   0   0   0   0   1   2  14  17  27  27  33  38  43  45  47  48  45  50  50  49  50  50  50  50  50  50  50
