Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  30 50 70 90 200 

  55  64  79  92 109  94 140 177 221 255    Pix  0  0
  55  66  79  94 110  96 142 183 227 255    Pix  0  1
  49  61  75  86 102  89 133 174 219 255    Pix  0  2
  57  68  80  95 110  96 142 184 226 255    Pix  0  3
  49  61  75  85 102  89 132 173 215 255    Pix  0  4
  61  70  85  98 113 100 145 188 233 255    Pix  0  5
  47  60  74  87 102  89 133 174 220 255    Pix  0  6
  47  59  70  84  99  84 130 172 214 255    Pix  0  7
  53  64  78  93 109  93 141 181 224 255    Pix  0  8
  51  62  76  91 106  92 137 175 222 255    Pix  0  9
  51  62  77  90 106  93 139 178 222 255    Pix  0 10
  47  59  72  85 100  88 132 174 217 255    Pix  0 11
  44  54  68  79  95  80 127 167 212 255    Pix  0 12
  44  54  67  79  95  80 127 168 212 255    Pix  0 13
  43  53  65  78  94  79 125 165 207 255    Pix  0 14
  58  69  83  96 113  96 143 186 230 255    Pix  0 15
  52  63  77  91 104  92 134 174 217 255    Pix  0 16
  55  68  79  94 110  95 142 182 225 255    Pix  0 17
  44  53  67  78  94  79 124 164 207 255    Pix  0 18
  49  62  75  87 103  90 134 174 221 255    Pix  0 19
  46  56  68  80  96  81 126 166 207 255    Pix  0 20
  47  58  71  82  97  84 127 168 210 255    Pix  0 21
  52  63  77  90 107  93 140 177 223 255    Pix  0 22
  55  66  79  93 109  94 141 181 224 255    Pix  0 23
  45  56  69  80  96  81 127 168 210 255    Pix  0 24
  45  56  68  81  97  83 129 172 214 255    Pix  0 25
  45  54  66  79  95  81 128 171 212 255    Pix  0 26
  47  61  74  86 101  87 134 174 221 255    Pix  0 27
  51  63  76  89 102  91 135 174 219 255    Pix  0 28
  46  58  72  84  99  85 129 172 215 255    Pix  0 29
  43  52  65  78  94  78 126 166 208 255    Pix  0 30
  38  47  61  74  88  75 118 158 202 255    Pix  0 31
  45  56  69  82  97  83 129 172 217 255    Pix  0 32
  57  67  80  94 110  96 142 186 227 255    Pix  0 33
  53  63  77  91 104  90 134 174 218 255    Pix  0 34
  53  63  78  92 107  93 140 177 222 255    Pix  0 35
  46  58  70  83 100  85 129 173 218 255    Pix  0 36
  46  58  70  84  99  84 130 172 216 255    Pix  0 37
  47  60  74  88 101  89 135 175 221 255    Pix  0 38
  46  58  70  83  98  85 129 172 215 255    Pix  0 39
  48  60  73  84 100  86 132 173 219 255    Pix  0 40
  46  59  73  84  99  86 132 173 218 255    Pix  0 41
  42  51  63  77  92  78 122 161 205 255    Pix  0 42
  42  52  65  78  94  79 125 165 211 255    Pix  0 43
  43  51  64  78  94  79 125 163 206 255    Pix  0 44
  48  60  74  84 100  86 130 172 216 255    Pix  0 45
  47  59  74  85 101  86 132 174 217 255    Pix  0 46
  44  53  66  78  93  79 125 164 207 255    Pix  0 47
  44  54  66  79  95  80 126 168 210 255    Pix  0 48
  44  54  66  80  95  81 128 170 213 255    Pix  0 49
  39  48  63  77  92  78 123 163 207 255    Pix  0 50
  52  63  77  89 105  91 135 175 221 255    Pix  0 51
  54  64  78  92 107  93 136 175 220 255    Pix  0 52
  52  62  76  87 103  91 136 175 221 255    Pix  0 53
  44  53  66  79  94  79 126 166 209 255    Pix  0 54
  48  61  76  89 105  91 139 177 222 255    Pix  0 55
  45  57  68  81  96  83 128 170 212 255    Pix  0 56
  46  58  70  82  97  84 128 171 216 255    Pix  0 57
  46  58  70  82  96  83 129 171 216 255    Pix  0 58
  47  59  71  84  99  86 131 173 217 255    Pix  0 59
  38  48  61  73  88  76 115 156 197 255    Pix  0 60
  39  49  62  76  91  78 122 161 208 255    Pix  0 61
  45  52  64  78  93  79 124 164 206 255    Pix  0 62
  46  57  68  80  95  82 127 168 210 255    Pix  0 63
  48  60  74  87 101  90 135 174 221 255    Pix  0 64
  44  53  64  78  94  79 125 162 206 255    Pix  0 65
  38  47  62  75  90  76 120 159 204 255    Pix  0 66
  44  53  65  79  95  81 127 171 214 255    Pix  0 67
  40  48  63  76  90  78 121 161 204 255    Pix  0 68
  50  63  76  87 101  89 132 173 212 255    Pix  0 69
  54  65  78  92 107  93 138 176 222 255    Pix  0 70
  53  63  78  91 105  92 137 174 216 255    Pix  0 71
  42  52  64  77  92  78 122 162 206 255    Pix  0 72
  44  55  68  79  96  81 127 170 212 255    Pix  0 73
  41  49  62  75  90  77 119 159 204 255    Pix  0 74
  45  57  69  80  96  82 127 169 210 255    Pix  0 75
  46  57  69  81  98  83 128 171 213 255    Pix  0 76
  45  57  68  82  96  84 127 170 213 255    Pix  0 77
  36  46  59  70  85  72 114 155 197 255    Pix  0 78
  36  46  58  67  79  69 109 144 186 255    Pix  0 79
  58  68  82  97 113  98 147 190 238 255    Pix  1  0
  53  63  78  93 109  95 142 185 233 255    Pix  1  1
  53  63  78  93 109  94 142 185 232 255    Pix  1  2
  55  66  80  95 111  96 143 188 236 255    Pix  1  3
  57  68  80  95 111  97 143 188 233 255    Pix  1  4
  50  62  76  90 106  92 141 181 226 255    Pix  1  5
  46  57  71  84 101  86 133 175 221 255    Pix  1  6
  46  58  71  85 101  87 133 175 222 255    Pix  1  7
  45  56  69  82  98  84 131 174 220 255    Pix  1  8
  49  61  75  89 106  92 139 180 227 255    Pix  1  9
  49  61  75  88 103  90 136 176 223 255    Pix  1 10
  49  61  74  88 105  90 136 179 222 255    Pix  1 11
  42  53  65  79  95  82 129 172 217 255    Pix  1 12
  41  52  66  80  95  81 129 173 221 255    Pix  1 13
  38  49  62  77  91  78 125 164 210 255    Pix  1 14
  52  62  78  93 109  93 141 184 231 255    Pix  1 15
  53  63  78  93 110  94 141 186 232 255    Pix  1 16
  52  62  77  91 107  93 139 181 227 255    Pix  1 17
  48  61  75  89 106  91 139 183 228 255    Pix  1 18
  52  64  79  95 110  95 143 190 237 255    Pix  1 19
  46  57  70  83  98  85 132 174 221 255    Pix  1 20
  49  62  76  91 106  91 139 181 228 255    Pix  1 21
  51  63  78  92 108  93 141 184 232 255    Pix  1 22
  51  62  77  92 109  93 142 187 233 255    Pix  1 23
  42  51  65  79  94  79 127 172 218 255    Pix  1 24
  42  53  66  79  96  82 129 173 219 255    Pix  1 25
  41  50  63  78  94  79 127 171 218 255    Pix  1 26
  50  63  77  92 108  93 142 187 232 255    Pix  1 27
  47  61  75  90 105  92 139 180 226 255    Pix  1 28
  48  62  77  91 108  92 141 184 232 255    Pix  1 29
  42  50  65  79  95  79 128 172 219 255    Pix  1 30
  43  52  65  79  95  81 128 172 217 255    Pix  1 31
  44  57  70  84 102  86 136 179 227 255    Pix  1 32
  54  65  79  93 110  94 143 187 235 255    Pix  1 33
  53  63  77  92 109  93 142 184 232 255    Pix  1 34
  49  61  75  89 106  91 138 182 229 255    Pix  1 35
  45  54  68  81  97  83 130 174 221 255    Pix  1 36
  45  55  68  80  97  82 129 173 220 255    Pix  1 37
  47  58  72  85 101  87 135 178 224 255    Pix  1 38
  47  60  74  90 104  91 140 183 229 255    Pix  1 39
  46  58  71  84 100  86 133 174 223 255    Pix  1 40
  48  60  73  87 104  90 139 180 229 255    Pix  1 41
  40  50  64  79  96  79 129 173 220 255    Pix  1 42
  39  49  63  78  93  78 126 171 216 255    Pix  1 43
  37  47  62  76  90  77 124 163 209 255    Pix  1 44
  52  63  77  91 108  93 141 184 231 255    Pix  1 45
  47  58  72  85 101  88 135 176 225 255    Pix  1 46
  52  63  78  93 110  94 143 188 235 255    Pix  1 47
  37  47  62  77  92  78 125 168 215 255    Pix  1 48
  40  50  63  78  94  79 126 169 214 255    Pix  1 49
  37  47  61  76  91  78 124 168 215 255    Pix  1 50
  52  63  78  93 109  94 141 184 230 255    Pix  1 51
  51  62  77  92 107  93 141 183 229 255    Pix  1 52
  52  63  77  92 108  93 141 185 230 255    Pix  1 53
  46  58  72  85 102  86 134 177 224 255    Pix  1 54
  44  55  68  81  96  82 129 172 218 255    Pix  1 55
  46  57  71  85 102  87 137 180 227 255    Pix  1 56
  46  60  74  87 104  90 139 180 228 255    Pix  1 57
  45  55  69  83  99  85 132 174 222 255    Pix  1 58
