Mode 1 Ntrig 50
32  81   0   0   0   0   0   1   0   2   2   2   6   5  15  23  22  38  40  46  47  50  49  49  50  50  50  50  50  50  50  50  50  50
32  82   0   0   0   0   0   0   1   1   1   0   0  10  13  20  24  36  40  42  48  49  48  50  50  49  50  50  50  50  50  50  50  50
32  80   0   0   0   1   0   1   0   0   0   5   6   7  10  21  22  37  35  43  45  44  49  50  49  50  50  50  50  50  50  50  50  50
32  84   0   0   0   1   0   0   0   0   0   0   0   7   7  24  26  27  39  45  45  47  46  46  49  49  50  50  50  50  50  50  50  50
32  86   0   0   0   0   0   0   2   0   1   2   8   9  16  20  23  34  33  38  40  41  50  48  50  50  50  50  50  50  50  50  50  50
32  91   0   0   0   0   0   0   0   4   3   5  10   6  13  19  26  34  32  38  44  48  50  50  50  50  50  50  50  50  50  50  50  50
32  95   0   0   0   0   1   0   0   2   3   2   2  10  10  19  25  27  43  46  49  50  49  50  50  50  50  50  50  50  50  50  50  50
32  87   0   0   0   0   0   0   0   1   3   1   4  10  21  22  33  28  33  33  41  45  45  49  50  50  50  50  50  50  50  50  50  50
32  78   0   0   0   0   0   1   2   3   2   6   6  12  16  18  24  29  34  39  47  47  49  49  50  49  50  50  50  50  50  50  50  50
32  85   0   0   0   0   0   0   0   0   1   5   6  14  12  17  24  35  38  41  44  45  46  48  50  48  50  50  50  50  50  50  50  50
32  73   0   0   0   0   0   0   0   1   2   5   9  17  12  23  26  25  33  34  36  40  46  45  49  50  49  49  50  50  50  50  50  50
32  78   0   0   0   0   1   1   1   3   6   4   9   8  10  18  26  27  30  41  41  48  48  50  50  50  50  50  50  50  50  50  50  50
32  80   0   0   0   0   0   0   2   1   1   2   3   9  16  21  25  25  35  41  43  42  49  48  49  49  49  50  50  50  50  50  50  50
32  79   0   0   0   0   0   0   2   0   2   2   1  12  12  19  22  31  36  46  43  49  49  50  50  50  50  50  50  50  50  50  50  50
32  85   0   0   0   0   0   0   0   1   0   1   0   4   4  10  16  31  26  37  37  34  45  45  49  50  50  50  50  50  50  50  50  50
32  82   0   0   0   0   0   0   0   0   2   2   4   3  16  20  22  31  35  36  40  48  48  47  49  50  50  50  50  50  50  50  50  50
32  83   0   0   0   0   0   0   0   2   2   0   6  10  12  24  22  32  35  40  45  43  46  49  47  50  50  50  50  50  50  50  50  50
32  87   0   0   0   0   0   0   0   1   3   2   6  10  14  25  32  26  33  40  39  47  48  49  48  50  50  50  50  50  50  50  50  50
32  80   0   0   0   0   0   0   1   0   0   0   6   5   7  18  28  38  39  42  45  47  47  50  50  50  50  50  50  50  50  50  50  50
32  89   0   0   0   0   0   0   1   1   4   7   9  20  18  20  26  32  33  43  42  46  49  48  50  50  50  50  50  50  50  50  50  50
32  83   0   0   0   0   0   0   1   2   1   4   8  11  22  19  24  37  38  41  43  45  47  49  47  50  50  50  50  50  50  50  50  50
32  92   0   0   0   0   1   0   1   0   3   4  10   9   9  19  20  21  35  34  44  46  49  50  50  50  50  50  50  50  50  50  50  50
32  76   0   0   0   0   0   0   1   0   2   5  10  11  15  15  26  34  40  43  48  49  48  50  50  50  50  50  50  50  50  50  50  50
32  85   0   0   0   0   0   0   0   2   2   6   8  12  17  31  26  34  35  42  42  43  47  46  50  50  50  50  50  50  50  50  50  50
32  75   0   0   0   0   0   0   1   1   1   5   7   5  12  12  23  28  29  43  42  49  48  47  50  50  50  50  50  50  50  50  50  50
32  82   0   0   0   0   0   1   1   0   1   7   3   5  10  11  31  27  42  41  44  50  49  47  49  49  50  50  50  50  50  50  50  50
32  83   0   0   0   0   1   0   1   2   1   8   5  16   8  19  28  31  35  43  38  44  47  49  48  50  50  50  49  50  50  50  50  50
32  92   0   0   0   0   0   0   2   2   4  10   8   8   8  24  31  32  31  43  45  46  49  50  50  50  50  50  50  50  50  50  50  50
32  83   0   0   0   0   0   0   0   1   0   1   2  14  16  20  26  32  38  48  45  45  47  50  48  50  49  50  50  50  50  50  50  50
32  83   0   0   0   0   0   0   0   0   0   4   5   7  11  12  21  36  35  40  42  49  47  49  47  49  50  50  50  50  50  50  50  50
32  80   0   0   0   0   1   1   1   0   1   2   3   8  18  23  30  33  38  39  46  48  49  49  49  50  50  50  50  50  50  50  50  50
32  80   0   0   0   0   0   0   1   0   1   2  11  10  11  16  30  31  38  38  43  47  48  50  50  50  49  50  50  50  50  50  50  50
32  76   0   0   0   0   0   0   0   2   3   6   1   8   9  24  26  34  38  41  45  48  49  50  50  50  50  50  50  50  50  50  50  50
32  86   0   0   0   0   0   0   0   0   1   1   3  10  16  19  26  32  34  41  37  47  45  49  49  50  50  50  50  50  50  50  50  50
32  85   0   0   0   0   0   1   1   1   4   5   6  11  18  23  24  30  36  41  42  42  46  48  50  48  50  50  50  50  50  50  50  50
32  88   0   0   0   0   0   0   0   1   2   6   2  10  20  18  27  31  29  38  43  46  45  49  50  50  50  50  50  50  50  50  50  50
32  80   0   0   0   0   0   0   0   1   1   1   4  11  13  15  26  29  35  41  45  47  49  50  50  50  50  50  50  50  50  50  50  50
32  77   0   0   0   0   1   1   1   0   4   3   6   6   6  17  22  30  35  43  42  47  50  50  50  50  50  50  50  50  50  50  50  50
32  89   0   0   0   0   0   0   1   1   2   5   6  13  15  22  24  19  32  38  44  44  45  48  50  50  50  50  50  50  50  50  50  50
32  81   0   0   0   0   0   0   2   0   1   2   4   7  15  26  23  33  40  45  44  48  50  49  49  50  50  50  50  50  50  50  50  50
32  80   0   0   0   0   0   0   0   0   2   4   4   2  12  12  27  38  35  42  46  47  49  49  50  50  50  50  50  50  50  50  50  50
32  84   0   0   0   0   0   1   1   1   2   4   6  14  15  23  25  30  42  44  45  45  44  46  50  49  50  50  49  50  50  50  50  50
32  88   0   0   0   0   0   0   4   4   6   5   8   7  23  23  23  34  32  37  41  46  48  49  47  50  50  50  50  50  50  50  50  50
32  96   0   0   0   0   2   0   2   1   0   1   1   6   8  11  21  32  43  45  45  48  49  50  49  50  50  50  50  50  50  50  50  50
32  88   0   0   0   0   0   0   0   0   1   5  14  10  14  23  28  33  36  45  45  47  48  50  50  50  50  50  50  50  50  50  50  50
32  88   0   0   0   0   0   0   1   1   1   9   9   8  15  27  28  29  25  33  40  44  47  48  49  50  50  50  50  50  50  50  50  50
32  91   0   0   0   0   1   0   4   1   6   5   9  15  13  18  20  24  37  41  42  49  50  50  50  50  50  50  50  50  50  50  50  50
32  95   0   0   0   1   0   0   0   1   2   3   3   4  14  11  24  31  46  49  49  46  50  48  49  50  50  50  50  50  50  50  50  50
32  83   0   0   0   0   0   0   0   0   0   2   1   3  16  17  25  31  31  40  47  47  49  48  49  49  49  49  50  50  50  50  50  50
32  82   0   0   0   0   0   1   0   0   1   2   6   7  13  19  26  33  39  46  44  48  47  50  50  50  50  50  50  50  50  50  50  50
32  79   0   0   0   0   0   2   1   0   0   2   5   7   8  17  23  29  38  40  42  48  49  50  50  48  50  50  50  50  50  50  50  50
32  86   0   0   0   0   0   0   1   0   2   6   8   9  20  25  28  40  26  30  38  45  47  47  48  50  50  50  50  50  50  50  50  50
32  82   0   0   0   0   0   0   0   1   3   4  12  11  10  17  26  30  40  45  43  46  49  49  48  48  50  50  49  50  50  50  50  50
32  88   0   0   0   0   0   0   2   0   4   4   8  12  17  32  22  29  31  38  40  49  47  49  49  50  50  50  50  50  50  50  50  50
32  95   0   0   0   1   0   2   3   1   2   0   7   9  12  17  27  32  44  43  46  48  47  50  50  50  50  50  50  50  50  50  50  50
32  90   0   0   0   0   0   0   2   0   1   3  10  11  15  19  28  29  39  39  46  47  48  50  50  50  50  50  50  50  50  50  50  50
32  86   0   0   0   0   0   0   0   0   2   5   9   5  18  21  25  36  37  37  38  46  46  50  50  50  50  50  50  50  50  50  50  50
32  83   0   0   0   0   0   0   0   1   2   0   9  14   9  18  22  33  36  42  45  44  48  49  50  50  50  50  50  50  50  50  50  50
32  78   0   0   0   0   0   1   0   4   2   3   5   9  14  16  26  30  45  43  44  47  49  50  50  50  50  50  50  50  50  50  50  50
32  87   0   0   0   0   0   0   1   2   1   2   5  10  12  21  21  36  34  39  37  45  44  48  49  50  50  50  50  50  50  50  50  50
32  99   0   0   0   0   0   1   1   2   0   2   1  10  21  22  27  30  31  40  45  47  44  45  50  49  49  50  50  50  50  50  50  50
32  80   0   0   0   0   0   0   0   1   0   3   7  11  10  16  29  28  40  43  47  46  48  50  50  50  50  50  50  50  50  50  50  50
32  88   0   0   0   0   0   0   0   0   1   1   7   8  10  18  29  29  33  33  44  47  50  50  50  50  50  50  50  50  50  50  50  50
32  86   0   0   0   0   0   0   0   1   1   5   2   3   7  14  31  39  31  37  44  47  46  50  50  50  50  50  50  50  50  50  50  50
32  79   0   0   0   0   0   0   0   0   1   2   3   6   7  14  24  30  40  43  47  48  49  49  50  50  50  50  50  50  50  50  50  50
32  72   0   0   0   0   0   0   0   1   1   3   6   8  17  29  26  26  30  37  47  45  49  50  50  50  50  50  50  50  50  50  50  50
32  78   0   0   0   0   0   1   0   3   1   3   3   9  14  16  25  38  38  43  49  50  49  50  50  50  50  50  50  50  50  50  50  50
32  84   0   0   0   0   0   0   0   0   0   4   3  10  10  19  32  30  42  46  47  49  48  48  50  50  50  50  50  50  50  50  50  50
32  76   0   0   0   0   0   0   2   2   4   8   4   9  13  15  26  40  37  46  50  49  50  50  50  50  50  50  50  50  50  50  50  50
32  76   0   0   0   0   0   0   0   2   1   6   4   5   6  12  24  26  40  42  42  50  49  50  50  50  50  50  50  50  50  50  50  50
32  83   0   0   0   0   0   0   1   1   1   2   4   7  15  15  20  30  37  42  48  47  48  48  50  50  50  50  50  50  50  50  50  50
32  79   0   0   0   0   0   0   1   1   1   2   0   9  13  14  27  33  39  42  48  50  50  50  50  50  50  50  50  50  50  50  50  50
32  79   0   0   0   0   0   0   0   0   4   3   4   6   9  23  27  36  44  46  47  49  50  50  50  50  50  50  50  50  50  50  50  50
32  81   0   0   0   0   0   0   0   0   0   2   6   3  13  14  24  29  40  43  43  48  50  50  50  50  50  50  50  50  50  50  50  50
32  75   0   0   0   0   0   1   2   0   1   5   6  12  15  13  28  30  36  47  46  49  50  50  50  50  50  50  50  50  50  50  50  50
32  81   0   0   0   0   0   1   0   0   1   5   3   7  14  21  32  34  32  44  46  49  49  49  50  50  50  50  50  50  50  50  50  50
32  85   0   0   0   0   0   0   0   0   1   1   3   8  16  25  29  31  38  40  43  43  48  48  50  49  50  50  50  50  50  50  50  50
32  67   0   0   0   0   0   0   0   0   0   0   1   4  11  20  25  39  40  45  48  48  50  50  50  50  50  50  50  50  50  50  50  50
32  76   0   0   0   0   0   2   3   2   3   9   5  12  14  11  22  36  44  40  48  48  50  50  50  50  50  50  50  50  50  50  50  50
32  80   0   0   0   0   0   1   0   1   1   1   3   9  13  19  19  31  36  41  49  48  48  50  50  50  50  50  50  50  50  50  50  50
32  77   0   0   0   0   0   0   0   4   3   9   8   9   9  17  27  31  35  42  43  46  49  50  50  50  50  50  50  50  50  50  50  50
32  77   0   0   0   0   0   0   0   1   3   0   4   4   8  17  21  26  36  45  46  48  50  50  50  50  50  50  50  50  50  50  50  50
32  72   0   0   0   0   0   0   0   1   6   6   5   7  15  28  22  27  33  35  42  41  46  47  49  50  50  50  50  50  50  50  50  50
32  77   0   0   0   0   0   1   0   1   3   3   5   3  14  23  29  36  40  40  48  50  50  49  50  50  50  50  50  50  50  50  50  50
32  84   0   0   0   0   0   1   0   0   1   1  13  19  15  25  28  35  38  45  44  46  48  50  50  50  50  50  50  50  50  50  50  50
32  73   0   0   0   0   0   0   0   1   4   4   5  10  23  19  23  33  38  44  45  48  50  49  50  50  50  50  50  50  50  50  50  50
32  82   0   0   0   0   0   1   0   1   0   0   2   7  11  14  23  33  40  45  47  49  49  50  50  50  50  50  50  50  50  50  50  50
32  81   0   0   0   0   0   0   0   1   1   3   5   3  12  15  25  34  44  41  43  48  50  49  49  50  50  50  50  50  50  50  50  50
32  77   0   0   0   0   0   1   0   2   5   1  10   5  12  19  26  32  36  45  45  49  49  50  50  50  50  50  50  50  50  50  50  50
32  82   0   0   0   0   0   1   0   0   0   1   4   4  12  17  24  34  38  42  47  48  48  49  50  50  50  50  50  50  50  50  50  50
32  77   0   0   0   0   0   0   0   2   3   4   7  11  11  18  23  27  40  46  47  49  50  48  50  50  50  50  50  50  50  50  50  50
32  75   0   0   0   0   0   0   1   1   2   2  13  12  15  21  21  30  36  43  48  49  50  50  50  50  50  50  50  50  50  50  50  50
32  89   0   0   0   0   0   1   0   0   0   3   7  10  16  18  24  26  24  39  44  46  50  50  50  50  50  50  50  50  50  50  50  50
32  74   0   0   0   0   0   0   0   0   2   3   7  13  17  21  25  29  35  35  43  49  49  50  50  50  50  50  50  50  50  50  50  50
32  76   0   0   0   0   0   1   1   0   4   5   6  10  11  20  26  27  37  39  44  47  49  50  48  50  50  50  50  50  50  50  50  50
32  84   0   0   0   0   0   0   0   2   0   0   5   7  13  18  25  28  37  44  45  46  44  50  48  49  50  50  50  50  50  50  50  50
32  79   0   0   0   0   0   0   1   0   1   3   5   8  13  18  35  29  41  45  49  48  50  50  50  50  50  50  50  50  50  50  50  50
32  78   0   0   0   0   0   0   0   2   1   4   4   9  19  18  28  36  39  44  48  49  50  50  50  49  50  50  50  50  50  50  50  50
32  78   0   0   0   0   0   0   0   1   4   4   2   5  10  20  18  32  32  42  44  47  50  50  50  50  50  50  50  50  50  50  50  50
32  79   0   0   0   0   0   0   1   1   3   4   3  13  12  14  31  33  41  45  42  48  49  50  50  50  50  50  50  50  50  50  50  50
32  78   0   0   0   0   0   0   2   2   0   2   3   5  13  12  23  32  34  41  45  45  49  49  50  49  50  50  50  50  50  50  50  50
32  75   0   0   0   0   0   0   0   0   3   6  12  11  17  20  19  28  36  42  46  48  48  50  50  50  50  50  50  50  50  50  50  50
32  79   0   0   0   0   0   0   0   0   1   2   2   4  10  12  23  33  43  44  48  50  50  50  50  50  50  50  50  50  50  50  50  50
32  81   0   0   0   0   0   0   0   0   0   1   0   6  10  21  21  34  29  41  38  49  49  49  49  48  50  50  50  50  50  50  50  50
32  77   0   0   0   0   0   0   0   2   4   3   1   7   8  19  21  28  43  42  43  47  49  50  50  50  50  50  50  50  50  50  50  50
32  77   0   0   0   0   0   0   0   1   3   4   3   5   8  13  21  27  35  44  45  47  49  50  50  50  50  50  50  50  50  50  50  50
32  82   0   0   0   0   0   1   0   0   1   5   3   9  14  20  28  27  40  42  41  47  49  50  48  49  50  50  50  50  50  50  50  50
32  80   0   0   0   0   0   0   1   0   2   0   3   3  10  18  31  33  43  50  48  48  48  50  49  49  50  50  50  50  50  50  50  50
32  74   0   0   0   0   0   0   1   1   0   6   3  11  12  22  21  28  37  40  48  49  50  50  50  50  50  50  50  50  50  50  50  50
32  81   0   0   0   0   0   0   0   1   0   0   3   7  10  15  18  32  36  43  43  48  48  49  50  50  50  50  50  50  50  50  50  50
32  84   0   0   0   1   1   0   1   0   2   2   5  11  12  17  24  27  39  41  45  47  50  50  50  50  50  50  50  50  50  50  50  50
32  80   0   0   0   0   0   0   0   1   3   0   5   5  12  16  32  30  38  41  42  48  50  50  50  50  50  50  50  50  50  50  50  50
32  78   0   0   0   0   0   0   0   0   1   3   1   4  15  14  23  31  38  45  45  47  49  50  50  50  50  49  50  50  50  50  50  50
32  85   0   0   0   0   0   0   0   0   1   3  12  10  16  28  27  34  39  40  42  46  47  50  50  50  50  50  50  50  50  50  50  50
32  79   0   0   0   0   0   0   0   1   2   1   4   9  11  17  33  34  42  47  47  48  49  50  50  50  50  50  50  50  50  50  50  50
32  72   0   0   0   0   0   0   0   1   1   5   8  11  18  20  26  33  26  36  41  44  49  50  50  50  50  50  50  50  50  50  50  50
32  77   0   0   0   0   1   0   1   2   4   4   5   5   9  25  27  39  34  43  44  46  50  50  50  50  50  50  50  50  50  50  50  50
32  81   0   0   0   0   0   0   0   0   2   4   2   4  13  26  27  29  43  41  50  48  49  48  49  50  50  50  50  50  50  50  50  50
32  78   0   0   0   0   0   0   0   1   2   1   4   5  14  12  25  28  34  42  45  43  48  47  50  50  50  50  50  50  50  50  50  50
32  78   0   0   0   0   0   0   3   0   1   4   7  11  12  18  26  34  38  46  46  50  49  50  50  50  50  50  50  50  50  50  50  50
32  82   0   0   0   0   0   0   0   0   0   3   6  13  10  16  22  33  42  41  48  49  47  50  50  49  50  50  50  50  50  50  50  50
32  77   0   0   0   0   0   0   0   1   2   4   7   5  12  21  21  30  38  42  44  50  49  49  50  50  50  50  50  50  50  50  50  50
32  82   0   0   0   0   0   0   0   0   1   3   1  11  14  19  27  31  36  43  47  49  49  49  50  50  50  50  50  50  50  50  50  50
32  78   0   0   0   0   0   0   0   2   1   7   6   5  12  17  24  31  37  46  44  49  48  49  50  50  50  50  50  50  50  50  50  50
32  76   0   0   0   0   0   0   1   0   3   5   9  12   9  17  29  31  35  44  48  49  50  50  49  50  50  50  50  50  50  50  50  50
32  88   0   0   0   0   0   0   0   6   1   9   4  12  16  26  32  32  37  37  46  46  48  50  49  50  50  50  50  50  50  50  50  50
32  81   0   0   0   0   0   0   0   0   0   2   9   8   8  19  26  30  39  47  44  49  48  49  50  50  50  50  50  50  50  50  50  50
32  76   0   0   0   0   1   1   1   1   3   5   9   6  12  20  23  24  42  40  44  49  50  50  50  50  50  50  50  50  50  50  50  50
32  87   0   0   0   0   0   0   0   1   5   5   7  15  17  17  28  31  39  39  45  47  49  49  50  50  50  50  50  50  50  50  50  50
32  69   0   0   0   0   0   0   0   0   0   0   0   6  15  17  30  33  39  38  46  43  47  49  50  50  50  50  50  50  50  50  50  50
32  73   0   0   0   0   0   0   1   0   0   9   6  11  15  20  22  29  32  38  42  45  49  48  50  49  50  50  50  50  50  50  50  50
32  84   0   0   0   0   0   0   0   0   3   4   4  10  10  28  25  38  38  45  47  47  49  50  50  50  50  50  50  50  50  50  50  50
32  89   0   0   0   0   0   2   0   3   3   4   4  15  19  19  25  33  40  42  39  49  48  49  50  50  50  50  50  50  50  50  50  50
32  77   0   0   0   0   0   0   0   1   5   2   1   4  10  14  24  34  42  41  47  49  49  50  50  50  50  50  50  50  50  50  50  50
32  82   0   0   0   0   1   0   0   2   1   2   3  10  10  12  28  33  33  45  47  44  48  48  50  50  50  50  50  50  50  50  50  50
32  80   0   0   0   0   0   0   0   0   2   3   2   7  10  16  24  29  37  40  44  43  47  50  49  50  50  50  50  50  50  50  50  50
32  77   0   0   0   0   0   0   0   2   3   3  10   6  11  17  30  35  41  39  43  50  50  49  50  50  50  50  50  50  50  50  50  50
32  81   0   0   0   0   0   0   0   0   0   2   2   6  11  20  18  30  35  45  44  47  49  49  48  50  50  50  50  50  50  50  50  50
32  81   0   0   0   0   0   0   0   2   0   5   4   4  10  17  21  36  41  49  45  49  48  50  50  50  49  50  50  50  50  50  50  50
32  85   0   0   0   0   0   0   0   1   0   0   4  11   9  15  22  30  38  39  45  43  47  48  49  49  50  50  50  50  50  50  50  50
32  88   0   0   0   0   0   0   0   1   1   4   5  15  17  24  30  31  33  43  48  44  50  49  50  50  50  50  50  50  50  50  50  50
32  75   0   0   0   0   0   0   0   1   1   4   5   7  15  18  21  32  36  41  47  48  49  50  50  50  50  50  50  50  50  50  50  50
32  83   0   0   0   0   0   0   0   0   0   1   5  10   6  16  26  35  47  48  49  48  49  50  50  50  50  50  50  50  50  50  50  50
32  77   0   0   0   0   0   0   0   2   2   3   2   6   8  16  18  29  38  39  49  49  49  49  50  50  50  50  50  50  50  50  50  50
32  78   0   0   0   0   0   0   0   1   1   3   1   6   7  11  22  31  42  45  44  50  48  50  50  50  50  50  50  50  50  50  50  50
32  74   0   0   0   0   0   0   1   0   1   6   9  14  11  20  17  37  37  42  43  49  50  50  49  50  50  50  50  50  50  50  50  50
32  76   0   0   0   0   0   0   0   1   2   3   4  13  14  15  21  27  43  43  47  48  50  50  50  50  50  50  50  50  50  50  50  50
32  78   0   0   0   0   0   0   0   1   1   1   2   4   6  12  21  32  38  40  48  45  50  50  50  50  50  50  50  50  50  50  50  50
32  82   0   0   0   0   0   0   0   0   1   2   3   7  12   8  22  39  39  41  46  50  48  50  50  50  50  50  50  50  50  50  50  50
32  88   0   0   0   0   0   0   0   0   1   1   5  10  10  20  28  23  31  35  47  48  50  50  50  50  50  50  50  50  50  50  50  50
32  80   0   0   0   0   0   0   0   0   0   1   2   4   8  17  22  28  36  44  45  46  50  50  50  50  50  50  50  50  50  50  50  50
32  78   0   0   0   0   0   0   0   1   4   2   3   8  11  21  28  28  46  43  49  48  50  50  49  50  50  50  50  50  50  50  50  50
32  80   0   0   0   0   0   0   1   0   0   0   1   7   9  16  29  30  38  44  45  50  49  49  50  49  50  50  50  50  50  50  50  50
32  79   0   0   0   0   0   1   0   1   0   1   6   9  11  15  36  37  40  42  49  50  48  50  50  50  50  50  50  50  50  50  50  50
32  73   0   0   0   0   0   0   0   1   3   3   7   9  12  19  19  27  33  41  44  50  50  48  50  50  50  50  50  50  50  50  50  50
32  82   0   0   0   0   0   0   1   0   2   0   4   8   7  22  29  31  45  49  49  50  50  50  50  50  50  50  50  50  50  50  50  50
32  78   0   0   0   0   0   1   0   0   0   4   0   5   8  15  21  29  34  43  43  49  50  50  50  50  50  50  50  50  50  50  50  50
32  82   0   0   0   0   0   0   1   0   1   0   5   5  14  17  25  39  46  43  45  49  48  49  50  50  50  50  50  50  50  50  50  50
32  66   0   0   0   0   0   0   0   0   0   0   0   2   5  20  23  35  43  40  48  46  49  50  49  50  50  50  50  50  50  50  50  50
32  77   0   0   0   0   0   0   0   1   1   3   8   3   8  15  21  34  31  42  43  49  48  49  50  50  50  50  50  50  50  50  50  50
32  81   0   0   0   0   0   0   0   0   1   1   3   7  12  20  24  37  38  43  45  48  48  49  50  50  50  50  50  50  50  50  50  50
32  81   0   0   0   0   0   0   0   0   1   6   4  10  10  18  23  29  41  42  48  48  50  48  50  50  50  50  50  50  50  50  50  50
32  73   0   0   0   0   0   0   0   0   0   1  14  11  16  15  29  22  41  37  48  47  48  50  50  50  50  50  50  50  50  50  50  50
32  84   0   0   0   0   0   0   1   1   0   3   2   9  10  22  33  29  34  42  44  47  49  48  50  49  50  50  50  50  50  50  50  50
32  83   0   0   0   0   0   1   0   1   0   1   2   6  13  20  24  31  43  42  41  45  47  48  49  50  50  50  50  50  50  50  50  50
32  83   0   0   0   0   0   0   0   0   0   0   2   8  14  15  23  30  38  42  45  46  46  49  47  49  50  50  50  50  50  50  50  50
32  75   0   0   0   0   0   0   1   0   3   4   8  10  11  18  27  33  40  41  47  47  50  50  50  50  50  50  50  50  50  50  50  50
32  82   0   0   0   0   0   0   0   0   0   0   2   8  10  18  22  31  37  42  46  47  45  50  50  50  50  50  50  50  50  50  50  50
32  82   0   0   0   0   0   0   1   0   2   2   8   6  18  22  34  36  38  43  44  49  48  49  50  49  50  50  50  50  50  50  50  50
32  68   0   0   0   0   0   0   0   0   0   0   1   9  12  16  32  34  32  40  42  48  44  48  50  50  50  50  50  50  50  50  50  50
32  80   0   0   0   0   0   0   0   0   2   4   4   4  11  17  27  23  34  42  45  48  50  50  50  50  50  50  50  50  50  50  50  50
32  88   0   0   0   0   1   0   3   2   3   1  10  13  16  28  27  29  38  36  42  46  49  50  50  50  50  50  50  50  50  50  50  50
32  70   0   0   0   0   0   0   0   0   0   5   9   6  18  21  24  39  40  43  39  46  48  49  50  50  50  50  50  50  50  50  50  50
32  82   0   0   0   0   0   0   0   2   0   3   2   7  14  19  28  32  39  41  45  46  49  50  49  49  50  50  50  50  50  50  50  50
32  82   0   0   0   0   0   0   1   1   1   1   5   7  18  17  30  37  35  46  44  49  50  50  50  49  50  50  50  50  50  50  50  50
32  72   0   0   0   0   0   0   0   1   1   4  11   9  18  25  26  36  38  41  43  46  48  50  50  50  50  50  50  50  50  50  50  50
32  77   0   0   0   0   0   2   0   2   2   6  10   8  12  21  20  31  37  42  44  47  50  50  50  50  50  50  50  50  50  50  50  50
32  74   0   0   0   0   0   0   0   1   2   4   7   8  23  20  18  33  29  40  43  48  49  50  49  50  50  50  50  50  50  50  50  50
32  77   0   0   0   0   0   0   2   3   4   5  10   8  15  17  25  37  41  43  45  48  47  49  49  50  50  50  50  50  50  50  50  50
32  72   0   0   0   0   0   0   0   1   0   2   8   6  14  22  27  30  32  44  40  42  49  50  50  50  50  50  50  50  50  50  50  50
32  77   0   0   0   0   0   0   0   2   2   5   5   2  10  22  23  29  36  39  47  49  50  49  49  50  50  50  50  50  50  50  50  50
32  80   0   0   0   0   0   0   0   0   0   0   5   6   7  14  27  28  33  44  44  46  48  49  50  50  50  50  49  50  50  50  50  50
32  75   0   0   0   0   0   0   0   1   2   9   4  11  12  17  18  27  26  41  44  45  48  49  48  50  50  50  50  50  50  50  50  50
32  79   0   0   0   0   0   1   2   1   0   1   4   6  11  17  22  31  41  47  45  45  50  50  50  50  49  50  50  50  50  50  50  50
32  83   0   0   0   0   0   0   0   2   2   1   1  10  12  23  22  35  36  39  45  42  48  49  48  50  50  50  50  50  50  50  50  50
32  75   0   0   0   0   0   0   1   0   5   8  10   8  13  12  20  32  30  44  41  48  50  50  50  50  50  50  50  50  50  50  50  50
