Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  30 50 70 90 200 

  36  46  59  71  86  70 115 155 196 255    Pix  0  0
  35  45  59  71  85  70 112 155 195 255    Pix  0  1
  40  51  64  78  93  77 124 160 204 255    Pix  0  2
  45  57  68  81  97  80 126 165 208 255    Pix  0  3
  43  51  63  77  92  77 121 158 199 255    Pix  0  4
  41  52  64  77  93  78 124 160 203 255    Pix  0  5
  36  47  61  75  89  74 117 157 199 255    Pix  0  6
  33  45  58  71  84  68 112 151 193 255    Pix  0  7
  32  44  55  68  82  67 110 147 189 255    Pix  0  8
  37  47  62  76  92  76 120 159 200 255    Pix  0  9
  34  45  59  71  84  69 111 155 195 255    Pix  0 10
  36  46  61  75  89  73 117 158 199 255    Pix  0 11
  30  43  55  68  84  66 112 153 195 255    Pix  0 12
  29  40  53  65  80  64 110 148 191 255    Pix  0 13
  28  36  49  63  77  61 105 142 183 255    Pix  0 14
  44  53  65  79  95  78 125 163 205 255    Pix  0 15
  42  50  63  76  93  78 121 158 202 255    Pix  0 16
  41  50  63  78  93  77 122 159 203 255    Pix  0 17
  33  45  59  70  86  69 113 155 196 255    Pix  0 18
  31  44  55  67  80  67 110 148 190 255    Pix  0 19
  35  46  59  71  87  70 115 155 195 255    Pix  0 20
  34  45  58  70  85  70 113 154 193 255    Pix  0 21
  41  49  64  78  94  77 124 159 204 255    Pix  0 22
  34  45  58  69  84  68 111 152 193 255    Pix  0 23
  29  39  51  64  79  63 109 147 188 255    Pix  0 24
  28  36  47  62  78  62 106 142 184 255    Pix  0 25
  30  40  51  64  78  63 107 144 187 255    Pix  0 26
  39  48  61  76  92  75 120 158 198 255    Pix  0 27
  31  45  58  69  84  70 113 152 193 255    Pix  0 28
  34  45  58  71  85  69 114 155 193 255    Pix  0 29
  28  37  48  62  77  62 106 143 186 255    Pix  0 30
  29  39  52  64  79  64 108 147 188 255    Pix  0 31
  26  35  47  61  75  60 102 141 182 255    Pix  0 32
  42  51  63  78  92  78 122 159 203 255    Pix  0 33
  43  52  65  78  94  78 122 159 203 255    Pix  0 34
  36  46  59  70  83  69 110 148 190 255    Pix  0 35
  31  44  54  67  81  65 110 148 190 255    Pix  0 36
  32  44  57  69  83  68 111 150 192 255    Pix  0 37
