Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  30 50 70 90 200 

  47  61  75  90 104  92 140 184 226 254    Pix  0  0
  50  62  77  92 107  94 141 185 228 254    Pix  0  1
  46  60  75  86 101  91 139 180 224 254    Pix  0  2
  46  60  74  85 101  90 136 177 222 254    Pix  0  3
  51  63  77  92 106  93 141 181 225 254    Pix  0  4
  53  63  78  93 109  94 142 188 232 254    Pix  0  5
  44  54  70  83  98  88 134 177 222 254    Pix  0  6
  44  53  66  78  94  84 130 172 218 254    Pix  0  7
  41  51  64  79  94  80 128 172 218 254    Pix  0  8
  44  53  65  78  93  81 127 170 210 254    Pix  0  9
  47  61  76  90 105  93 140 185 228 254    Pix  0 10
  46  59  72  86 100  89 138 180 222 254    Pix  0 11
  38  48  63  78  93  80 128 171 216 254    Pix  0 12
  33  46  60  73  89  77 123 164 208 254    Pix  0 13
  32  45  58  72  85  74 121 162 205 254    Pix  0 14
  46  59  71  83  98  86 131 174 220 254    Pix  0 15
  47  61  75  87 103  92 138 179 222 254    Pix  0 16
  52  63  78  93 108  94 142 186 230 254    Pix  0 17
  43  56  69  81  97  86 132 174 221 254    Pix  0 18
  44  56  69  83  98  87 135 177 223 254    Pix  0 19
  43  54  66  80  95  84 131 173 219 254    Pix  0 20
  41  50  64  78  92  80 127 170 213 254    Pix  0 21
  42  50  65  78  94  81 127 172 213 254    Pix  0 22
  35  46  61  75  89  78 124 164 206 254    Pix  0 23
  32  45  59  71  86  76 123 164 207 254    Pix  0 24
  36  47  62  77  91  79 127 171 214 254    Pix  0 25
  39  50  64  78  94  82 128 174 219 254    Pix  0 26
  44  54  68  80  95  85 131 174 220 254    Pix  0 27
  44  53  65  78  94  81 129 173 218 254    Pix  0 28
  42  50  64  78  93  81 128 171 216 254    Pix  0 29
  35  46  61  76  90  78 125 167 212 254    Pix  0 30
  35  46  61  76  90  77 126 170 213 254    Pix  0 31
  30  44  57  69  84  74 118 158 203 254    Pix  0 32
  44  56  68  81  96  84 131 174 218 254    Pix  0 33
  47  60  75  88 102  92 137 179 221 254    Pix  0 34
  45  56  69  81  95  86 131 173 215 254    Pix  0 35
  40  51  62  77  92  78 126 166 208 254    Pix  0 36
  40  50  65  78  93  82 128 173 218 254    Pix  0 37
  38  46  62  76  92  78 126 171 214 254    Pix  0 38
  37  46  62  76  90  77 122 160 205 254    Pix  0 39
  44  55  69  82  97  87 133 175 221 254    Pix  0 40
  44  56  68  82  97  85 132 174 218 254    Pix  0 41
  29  42  53  66  80  71 115 158 203 254    Pix  0 42
  36  46  60  76  90  77 125 166 211 254    Pix  0 43
  34  46  60  74  91  77 125 169 212 254    Pix  0 44
  42  52  66  78  94  84 132 173 220 254    Pix  0 45
  37  46  61  76  91  77 124 164 208 254    Pix  0 46
  40  50  63  77  93  83 128 171 213 254    Pix  0 47
  35  46  61  75  90  77 124 166 210 254    Pix  0 48
  35  46  60  73  88  76 122 161 205 254    Pix  0 49
  33  46  60  74  88  77 124 165 208 254    Pix  0 50
  44  55  69  81  97  85 130 173 219 254    Pix  0 51
  46  57  69  83  96  85 129 172 212 254    Pix  0 52
  44  54  66  78  94  83 129 171 215 254    Pix  0 53
  39  49  62  77  93  79 127 171 212 254    Pix  0 54
  39  47  62  76  92  78 126 168 211 254    Pix  0 55
  37  47  61  76  90  77 124 167 210 254    Pix  0 56
  36  46  61  75  88  77 124 163 208 254    Pix  0 57
  41  51  64  78  93  81 128 172 216 254    Pix  0 58
  42  53  66  78  94  84 130 173 218 254    Pix  0 59
  30  42  54  65  80  70 113 157 200 254    Pix  0 60
  30  42  53  66  80  70 113 157 199 254    Pix  0 61
  31  45  59  73  85  76 123 163 207 254    Pix  0 62
  40  49  63  77  93  80 127 171 213 254    Pix  0 63
  40  51  63  77  92  80 126 170 211 254    Pix  0 64
  36  46  60  72  85  77 118 158 202 254    Pix  0 65
  33  44  58  70  84  75 118 158 203 254    Pix  0 66
  31  44  59  71  85  75 122 163 206 254    Pix  0 67
  29  40  51  65  78  69 115 156 200 254    Pix  0 68
  46  57  69  83  96  87 132 174 220 254    Pix  0 69
  43  53  66  79  95  82 129 172 215 254    Pix  0 70
  44  56  68  81  95  84 131 173 220 254    Pix  0 71
  41  52  64  78  93  81 129 173 216 254    Pix  0 72
  37  47  62  76  91  77 124 165 206 254    Pix  0 73
  40  50  64  78  93  80 128 172 216 254    Pix  0 74
  37  46  60  75  89  77 124 165 207 254    Pix  0 75
  37  46  61  75  90  78 124 166 206 254    Pix  0 76
  40  49  62  76  90  78 123 163 205 254    Pix  0 77
  30  42  52  66  78  70 112 155 194 254    Pix  0 78
  32  44  56  67  79  71 110 150 190 254    Pix  0 79
  45  58  71  85 100  89 138 181 227 254    Pix  1  0
  46  60  75  89 104  92 140 188 233 254    Pix  1  1
  44  55  70  84  98  89 139 181 227 254    Pix  1  2
  46  59  73  87 103  91 140 183 227 254    Pix  1  3
  45  59  74  87 102  90 140 186 234 254    Pix  1  4
  45  59  73  87 101  90 140 185 229 254    Pix  1  5
  41  51  64  79  94  84 132 178 224 254    Pix  1  6
  43  54  68  81  97  85 134 179 226 254    Pix  1  7
  36  47  61  77  92  78 128 173 219 254    Pix  1  8
  38  50  64  78  93  79 130 174 221 254    Pix  1  9
  41  53  66  80  96  86 135 179 224 254    Pix  1 10
  44  54  69  83  99  88 138 182 228 254    Pix  1 11
  36  47  62  77  93  79 130 174 221 254    Pix  1 12
  35  46  61  76  92  78 127 171 217 254    Pix  1 13
  34  46  61  76  92  78 128 173 221 254    Pix  1 14
  49  61  77  92 108  94 144 190 238 254    Pix  1 15
  46  61  76  91 107  93 143 189 236 254    Pix  1 16
  46  59  72  87 101  91 139 183 230 254    Pix  1 17
  40  49  64  78  94  83 131 174 221 254    Pix  1 18
  39  50  62  77  94  81 129 174 221 254    Pix  1 19
  45  58  71  86 100  89 140 185 230 254    Pix  1 20
  44  57  70  85 100  90 140 184 230 254    Pix  1 21
  40  52  65  80  96  84 132 177 222 254    Pix  1 22
  43  54  68  82  99  87 138 180 229 254    Pix  1 23
  38  47  63  78  94  82 131 175 223 254    Pix  1 24
  32  45  60  75  91  77 126 173 219 254    Pix  1 25
  36  46  62  77  93  78 128 174 222 254    Pix  1 26
  38  51  64  78  94  82 131 176 222 254    Pix  1 27
  44  54  69  82 100  87 136 181 227 254    Pix  1 28
  43  52  68  82  98  86 136 182 228 254    Pix  1 29
  31  44  60  74  90  78 127 172 219 254    Pix  1 30
  33  46  61  76  92  78 127 173 220 254    Pix  1 31
  32  45  59  72  90  76 124 168 214 254    Pix  1 32
  45  60  74  88 102  91 140 185 231 254    Pix  1 33
  46  60  73  88 104  92 141 186 232 254    Pix  1 34
  44  54  68  83  98  88 137 182 229 254    Pix  1 35
  41  52  65  79  96  85 135 178 225 254    Pix  1 36
  35  47  61  76  92  78 127 173 218 254    Pix  1 37
  43  56  70  84 100  88 139 182 228 254    Pix  1 38
  42  53  66  82  97  86 135 181 228 254    Pix  1 39
  40  52  64  78  95  84 133 178 224 254    Pix  1 40
  40  52  65  78  95  84 132 178 223 254    Pix  1 41
  30  44  59  72  88  76 124 170 215 254    Pix  1 42
  30  43  56  70  85  75 124 168 214 254    Pix  1 43
  31  44  58  73  88  76 125 172 218 254    Pix  1 44
  39  51  65  80  96  83 133 179 226 254    Pix  1 45
  44  55  70  83  98  88 138 182 227 254    Pix  1 46
  44  54  70  83  99  88 139 183 228 254    Pix  1 47
  30  42  54  68  81  71 120 162 208 254    Pix  1 48
  31  45  60  74  90  76 125 172 218 254    Pix  1 49
  31  43  58  70  85  75 122 162 208 254    Pix  1 50
  45  57  72  85 103  92 140 186 232 254    Pix  1 51
  45  58  72  87 102  91 140 187 232 254    Pix  1 52
  45  57  69  85 100  90 139 181 228 254    Pix  1 53
  36  47  61  76  92  78 126 172 216 254    Pix  1 54
  38  48  62  77  93  79 128 172 219 254    Pix  1 55
  38  49  64  78  94  82 133 178 224 254    Pix  1 56
  41  52  66  80  96  84 134 178 226 254    Pix  1 57
  37  49  62  77  92  80 127 172 218 254    Pix  1 58
  43  52  66  79  96  84 133 177 223 254    Pix  1 59
  32  45  60  75  91  77 127 172 219 254    Pix  1 60
  35  46  62  77  93  78 128 174 221 254    Pix  1 61
  34  45  61  76  92  78 128 174 222 254    Pix  1 62
  36  46  61  76  92  77 127 173 220 254    Pix  1 63
  44  56  70  85 101  89 139 183 230 254    Pix  1 64
  38  50  63  78  94  81 130 173 222 254    Pix  1 65
  29  44  56  70  84  75 124 167 214 254    Pix  1 66
  31  45  59  74  90  77 127 172 220 254    Pix  1 67
  30  44  57  70  85  76 123 166 212 254    Pix  1 68
  45  57  70  84 100  89 140 184 231 254    Pix  1 69
  45  58  72  86 101  92 140 186 232 254    Pix  1 70
  47  62  76  92 107  94 142 190 235 254    Pix  1 71
  35  46  61  75  91  77 126 171 215 254    Pix  1 72
  39  50  63  78  94  80 130 174 220 254    Pix  1 73
  36  46  61  76  92  78 126 172 218 254    Pix  1 74
  38  50  64  77  94  82 130 176 222 254    Pix  1 75
  41  54  67  82  97  86 133 178 224 254    Pix  1 76
  39  48  63  77  94  82 129 174 221 254    Pix  1 77
  30  44  56  69  86  75 123 168 212 254    Pix  1 78
  33  45  58  70  84  74 118 158 204 254    Pix  1 79
  44  54  71  86 101  89 141 187 234 254    Pix  2  0
  40  51  66  81  96  85 135 183 228 254    Pix  2  1
  37  50  64  78  94  81 131 176 224 254    Pix  2  2
  45  58  72  86 104  92 141 189 236 254    Pix  2  3
  44  58  71  88 102  91 141 188 236 254    Pix  2  4
  42  55  68  81  97  86 135 181 226 254    Pix  2  5
  34  46  61  76  92  78 128 173 221 254    Pix  2  6
  31  45  60  75  88  76 126 172 219 254    Pix  2  7
  35  46  61  76  92  78 126 174 221 254    Pix  2  8
  37  47  63  77  93  81 131 176 224 254    Pix  2  9
  42  52  67  80  98  85 137 182 229 254    Pix  2 10
  39  50  65  78  97  84 133 179 225 254    Pix  2 11
  28  40  54  68  83  71 122 166 213 254    Pix  2 12
  31  45  60  74  90  76 126 171 219 254    Pix  2 13
  28  40  54  68  83  72 122 169 214 254    Pix  2 14
  41  51  65  78  94  84 132 178 225 254    Pix  2 15
  39  51  63  78  93  81 131 177 226 254    Pix  2 16
  44  55  68  83  97  87 136 182 228 254    Pix  2 17
  35  46  61  77  92  78 130 174 221 254    Pix  2 18
  37  47  62  78  94  80 131 179 228 254    Pix  2 19
  33  45  60  76  91  78 127 173 221 254    Pix  2 20
  39  50  64  78  95  82 133 178 227 254    Pix  2 21
  36  46  62  77  93  80 132 174 222 254    Pix  2 22
  36  46  62  77  93  80 131 176 223 254    Pix  2 23
  28  38  52  65  82  69 119 164 211 254    Pix  2 24
  28  40  53  67  84  72 123 169 216 254    Pix  2 25
  28  39  51  67  83  71 122 167 216 254    Pix  2 26
  33  45  60  74  90  77 127 172 219 254    Pix  2 27
  33  46  60  75  91  77 127 173 220 254    Pix  2 28
  30  44  56  69  84  74 123 167 213 254    Pix  2 29
  28  40  53  68  82  72 122 166 213 254    Pix  2 30
  28  40  52  67  83  72 123 167 211 254    Pix  2 31
  29  42  55  71  84  74 123 167 215 254    Pix  2 32
  38  48  62  78  93  80 130 174 221 254    Pix  2 33
  41  51  65  78  97  83 132 180 227 254    Pix  2 34
  42  54  68  82  99  86 138 185 231 254    Pix  2 35
  31  44  59  73  90  76 125 171 219 254    Pix  2 36
  39  50  64  79  96  83 136 183 230 254    Pix  2 37
  30  44  58  72  88  76 125 172 220 254    Pix  2 38
  35  46  61  77  92  78 129 174 221 254    Pix  2 39
  35  48  63  78  94  82 132 180 227 254    Pix  2 40
  30  44  58  71  87  75 124 169 217 254    Pix  2 41
  28  40  54  68  84  73 123 170 218 254    Pix  2 42
  27  37  50  63  80  69 119 165 213 254    Pix  2 43
  23  36  46  62  79  66 115 163 210 254    Pix  2 44
  30  44  57  72  87  76 124 170 218 254    Pix  2 45
  35  45  61  75  91  77 127 172 220 254    Pix  2 46
  30  44  58  73  87  76 126 171 220 254    Pix  2 47
  26  36  49  64  80  68 118 163 210 254    Pix  2 48
  25  36  49  62  78  67 115 158 205 254    Pix  2 49
  27  38  50  66  79  69 118 163 210 254    Pix  2 50
  40  50  65  78  95  83 132 179 227 254    Pix  2 51
  40  52  67  80  96  84 135 180 227 254    Pix  2 52
  42  51  67  80  97  85 136 182 229 254    Pix  2 53
  29  41  53  67  82  72 120 164 211 254    Pix  2 54
  30  43  57  71  85  75 123 169 214 254    Pix  2 55
  34  46  61  76  92  78 128 174 222 254    Pix  2 56
  35  46  62  77  93  79 130 174 222 254    Pix  2 57
  38  49  63  78  95  83 133 180 226 254    Pix  2 58
  33  46  60  76  91  78 127 173 220 254    Pix  2 59
  29  42  56  71  86  75 124 170 217 254    Pix  2 60
  28  42  55  68  86  74 122 167 214 254    Pix  2 61
  23  34  46  61  77  64 112 158 204 254    Pix  2 62
  31  45  60  74  89  76 125 171 218 254    Pix  2 63
  31  45  60  76  91  77 127 173 220 254    Pix  2 64
  32  45  61  76  92  78 128 173 222 254    Pix  2 65
  28  38  51  66  81  69 121 165 212 254    Pix  2 66
  26  38  52  66  81  69 119 163 211 254    Pix  2 67
  28  36  50  65  80  69 117 163 209 254    Pix  2 68
  36  46  62  77  92  78 128 173 220 254    Pix  2 69
  36  48  61  77  92  79 128 174 221 254    Pix  2 70
  36  47  61  77  93  78 129 174 221 254    Pix  2 71
  28  39  52  65  78  68 116 158 205 254    Pix  2 72
  30  44  58  71  87  76 124 170 216 254    Pix  2 73
  30  44  57  74  88  76 125 172 217 254    Pix  2 74
  33  45  61  75  92  78 128 174 220 254    Pix  2 75
  33  46  60  76  92  77 127 174 221 254    Pix  2 76
  30  45  58  72  88  76 124 170 214 254    Pix  2 77
  28  39  52  66  82  72 120 163 211 254    Pix  2 78
  21  31  45  58  73  61 107 149 194 254    Pix  2 79
  40  51  66  78  94  82 132 178 224 254    Pix  3  0
  40  47  62  77  93  79 129 174 221 254    Pix  3  1
  40  50  64  78  94  83 131 178 226 254    Pix  3  2
  42  51  65  78  95  84 131 176 222 254    Pix  3  3
  36  47  61  76  90  78 126 172 215 254    Pix  3  4
  38  49  62  78  93  81 130 174 222 254    Pix  3  5
  33  45  60  76  92  78 128 174 221 254    Pix  3  6
  31  44  58  72  89  76 125 171 218 254    Pix  3  7
  32  44  59  74  88  77 125 171 217 254    Pix  3  8
  40  50  64  79  95  83 134 178 225 254    Pix  3  9
  36  48  62  77  94  80 131 177 223 254    Pix  3 10
  36  47  62  77  93  80 130 175 222 254    Pix  3 11
  29  40  54  67  84  74 123 167 215 254    Pix  3 12
  30  44  58  73  88  76 126 172 220 254    Pix  3 13
  28  39  53  67  81  71 120 164 210 254    Pix  3 14
  41  52  64  78  95  83 131 177 224 254    Pix  3 15
  44  55  68  84  99  88 138 183 228 254    Pix  3 16
  38  47  62  77  92  78 126 173 219 254    Pix  3 17
  30  43  57  71  85  74 122 166 215 254    Pix  3 18
  29  43  54  68  84  72 121 163 208 254    Pix  3 19
  30  44  57  72  89  76 125 172 219 254    Pix  3 20
  35  46  61  76  92  78 128 173 221 254    Pix  3 21
  30  44  58  73  88  76 124 171 218 254    Pix  3 22
  36  46  61  77  92  78 128 174 221 254    Pix  3 23
  29  41  54  69  85  73 123 169 216 254    Pix  3 24
  29  40  52  66  82  71 121 165 211 254    Pix  3 25
  22  33  46  61  77  64 112 157 205 254    Pix  3 26
  32  45  59  72  88  76 124 168 215 254    Pix  3 27
  30  44  60  70  88  77 125 170 218 254    Pix  3 28
  34  45  61  76  92  78 129 174 222 254    Pix  3 29
  29  43  56  70  85  74 123 170 213 254    Pix  3 30
  28  40  53  67  83  72 120 165 210 254    Pix  3 31
  28  36  50  64  80  69 117 162 207 254    Pix  3 32
  38  49  62  77  93  80 129 174 222 254    Pix  3 33
  42  53  66  81  96  85 133 179 225 254    Pix  3 34
  36  47  62  77  93  79 129 174 221 254    Pix  3 35
  31  45  59  73  89  76 125 171 219 254    Pix  3 36
  31  44  58  73  88  76 126 172 221 254    Pix  3 37
  32  45  60  76  90  78 126 173 219 254    Pix  3 38
  36  46  62  77  92  79 130 174 223 254    Pix  3 39
  34  46  60  76  92  78 127 172 219 254    Pix  3 40
  33  45  60  75  92  78 127 173 221 254    Pix  3 41
  27  39  52  67  82  73 122 166 215 254    Pix  3 42
  27  36  51  65  80  70 118 164 211 254    Pix  3 43
  30  44  59  72  88  76 126 172 220 254    Pix  3 44
  36  46  61  77  93  78 130 174 223 254    Pix  3 45
  32  45  60  76  90  78 126 172 219 254    Pix  3 46
  30  44  58  71  86  75 124 170 218 254    Pix  3 47
  29  42  56  70  86  75 124 170 218 254    Pix  3 48
  28  39  51  65  82  69 119 164 212 254    Pix  3 49
  28  38  52  65  79  70 119 164 210 254    Pix  3 50
  40  51  65  78  94  83 132 178 223 254    Pix  3 51
  39  49  62  78  94  81 131 175 222 254    Pix  3 52
  36  47  61  76  92  77 127 173 219 254    Pix  3 53
  32  45  59  72  89  76 124 171 217 254    Pix  3 54
  30  44  58  72  86  76 124 168 214 254    Pix  3 55
  30  44  56  70  85  73 124 167 214 254    Pix  3 56
  32  45  60  75  90  77 127 172 219 254    Pix  3 57
  31  45  59  75  89  76 125 172 220 254    Pix  3 58
  32  44  59  74  87  76 124 171 219 254    Pix  3 59
